invoice_id,date,hour,amount,employee,payment,discount_pct,is_fraud,fraud_level,is_cash,off_hours,amount_zscore,anomaly_score,flagged
9032,2025-01-11,13,484.05,E2,cash,15,1,soft,1,0,0.7125730309660763,1,0
1779,2025-07-05,14,197.88,E1,card,0,0,normal,0,0,-0.583768447208076,1,0
1628,2025-06-25,15,249.09,E2,card,0,0,normal,0,0,-0.2891759944321858,1,0
1348,2025-05-20,15,193.85,E1,cash,0,0,normal,1,0,-0.6275276356758666,1,0
1463,2025-03-08,10,291.18,E3,card,5,0,normal,0,0,0.07389320792465434,1,0
1325,2025-02-08,17,190.8,E3,card,0,0,normal,0,0,-0.3823793776670734,1,0
1186,2025-02-21,14,291.74,E1,cash,0,0,normal,1,0,0.43539716807401285,1,0
1123,2025-02-14,11,231.94,E1,cash,10,0,normal,1,0,-0.21393272531900775,1,0
1716,2025-08-28,19,322.31,E1,card,5,0,normal,0,0,0.767337215582786,1,0
1608,2025-03-17,16,284.23,E1,card,0,0,normal,0,0,0.3538508888201403,1,0
1143,2025-08-19,14,164.47,E1,card,0,0,normal,0,0,-0.946546235473307,1,0
9002,2025-03-21,2,1631.56,E2,cash,40,1,hard,1,1,5.604967583803834,-1,1
1197,2025-02-05,11,312.09,E3,card,0,0,normal,0,0,0.16893863295676248,1,0
1609,2025-06-03,13,54.36,E2,card,10,0,normal,0,0,-1.1194049172948157,-1,0
1279,2025-05-10,13,212.21,E3,card,0,0,normal,0,0,-0.28506122606796114,1,0
1293,2025-01-24,16,289.54,E3,card,0,0,normal,0,0,0.06643866478488121,1,0
1400,2025-07-14,10,328.74,E3,card,5,0,normal,0,0,0.24462042763799663,1,0
1122,2025-01-15,10,295.61,E3,card,10,0,normal,0,0,0.09402956530831003,1,0
1183,2025-03-04,10,354.93,E3,card,5,0,normal,0,0,0.36366584521766737,1,0
1202,2025-03-27,18,235.72,E2,card,0,0,normal,0,0,-0.34617882244365483,1,0
1438,2025-06-21,15,154.72,E1,card,5,0,normal,0,0,-1.0524152398308646,1,0
1246,2025-02-28,12,283.48,E2,cash,0,0,normal,1,0,-0.14255465895616326,1,0
1415,2025-04-19,18,202.02,E1,card,0,0,normal,0,0,-0.5388148392039437,1,0
1744,2025-01-19,10,351.37,E2,cash,0,0,normal,1,0,0.14689350811179722,1,0
1129,2025-05-09,15,253.5,E2,cash,0,0,normal,1,0,-0.2703740145121724,1,0
1402,2025-05-08,11,345.72,E3,cash,0,0,normal,1,0,0.32180222185345336,1,0
9023,2025-02-23,11,527.75,E2,cash,20,1,medium,1,0,0.8988874351621269,-1,1
1652,2025-03-21,15,247.29,E2,cash,5,0,normal,1,0,-0.29685027195055863,1,0
1764,2025-04-09,19,228.02,E3,cash,0,0,normal,1,0,-0.2131976120192939,1,0
1219,2025-04-02,13,246.32,E2,cash,0,0,normal,1,0,-0.3009858548354595,1,0
1766,2025-01-25,18,476.12,E3,card,0,0,normal,0,0,0.9145293105281026,1,0
1638,2025-04-10,17,276.23,E2,cash,0,0,normal,1,0,-0.1734649434051648,1,0
9019,2025-04-06,19,577.02,E2,cash,30,1,medium,1,0,1.108949464790031,-1,1
1624,2025-07-23,13,142.5,E1,cash,0,0,normal,1,0,-1.1851043919590036,1,0
1707,2025-06-13,12,331.84,E1,cash,5,0,normal,1,0,0.87081738086766,1,0
1789,2025-03-16,16,165.09,E1,card,0,0,normal,0,0,-0.9398140526321084,1,0
1386,2025-07-27,12,277.22,E1,cash,0,0,normal,1,0,0.2777337892769118,1,0
9014,2025-07-14,3,1030.04,E2,cash,60,1,hard,1,1,3.0403945766640548,-1,1
1509,2025-08-26,13,315.97,E3,cash,0,0,normal,1,0,0.18657499111671394,1,0
1267,2025-04-23,18,283.77,E3,card,0,0,normal,0,0,0.040211400201654604,1,0
1692,2025-03-31,20,268.95,E3,card,0,0,normal,0,0,-0.027152215244344628,1,0
1441,2025-08-09,20,285.53,E1,cash,0,0,normal,1,0,0.3679667560678142,1,0
1496,2025-04-09,10,103.16,E2,card,5,0,normal,0,0,-0.911346726796709,1,0
1112,2025-04-21,11,242.16,E3,cash,0,0,normal,1,0,-0.14892490470442019,1,0
1232,2025-01-03,16,356.51,E3,cash,0,0,normal,1,0,0.3708476611694,1,0
1731,2025-08-05,13,323.52,E1,card,5,0,normal,0,0,0.7804758304825442,1,0
1607,2025-07-14,18,154.66,E3,card,0,0,normal,0,0,-0.5466520539301243,1,0
1373,2025-08-15,12,275.11,E2,cash,0,0,normal,1,0,-0.17824004941659677,1,0
1233,2025-04-13,20,190.54,E1,card,0,0,normal,0,0,-0.6634688053603297,1,0
1664,2025-02-02,21,362.97,E1,card,10,0,normal,0,0,1.208838109652355,1,0
1317,2025-05-28,13,103.64,E1,card,0,0,normal,0,0,-1.607060239070254,1,0
1648,2025-08-25,15,114.15,E1,card,0,0,normal,0,0,-1.4929388815525175,1,0
1410,2025-01-22,17,532.78,E1,card,10,0,normal,0,0,3.052696122981265,-1,1
1753,2025-07-18,20,310.46,E3,card,0,0,normal,0,0,0.16152954434832936,1,0
1358,2025-05-11,17,154.1,E2,cash,0,0,normal,1,0,-0.694164673026759,1,0
1258,2025-02-08,18,401.71,E3,cash,0,0,normal,1,0,0.5763021428265637,1,0
1627,2025-08-06,13,181.4,E1,card,0,0,normal,0,0,-0.7627142104709016,1,0
1632,2025-02-02,10,315.91,E3,card,0,0,normal,0,0,0.18630226392867344,1,0
1282,2025-08-06,19,374.6,E3,card,0,0,normal,0,0,0.45307490836360576,1,0
1376,2025-04-09,20,295.53,E2,cash,0,0,normal,1,0,-0.0911796344581678,1,0
1384,2025-02-23,15,226.42,E1,cash,5,0,normal,1,0,-0.2738708693245175,1,0
1224,2025-05-09,14,359.36,E1,card,0,0,normal,0,0,1.1696394321415053,1,0
1797,2025-05-25,21,132.92,E3,card,0,0,normal,0,0,-0.6454702050634593,1,0
1688,2025-01-08,11,55.09,E2,card,0,0,normal,0,0,-1.1162925714123646,1,0
1472,2025-04-14,17,472.12,E1,cash,5,0,normal,1,0,2.3940280404859364,1,0
1347,2025-02-17,15,207.01,E2,cash,0,0,normal,1,0,-0.4685835488617009,1,0
1505,2025-06-22,15,195.83,E1,card,0,0,normal,0,0,-0.6060280840217162,1,0
1639,2025-02-03,12,184.24,E3,card,0,0,normal,0,0,-0.4121975502261662,1,0
9028,2025-08-06,10,647.62,E2,cash,30,1,medium,1,0,1.4099516830106529,-1,1
1777,2025-06-30,19,283.26,E1,cash,0,0,normal,1,0,0.3433182801814907,1,0
1758,2025-02-21,16,338.24,E3,card,0,0,normal,0,0,0.28780223241107306,1,0
1619,2025-02-16,11,321.46,E1,cash,5,0,normal,1,0,0.758107610074691,1,0
1718,2025-07-29,12,172.7,E1,card,0,0,normal,0,0,-0.8571819374361072,1,0
1645,2025-04-06,12,295.78,E3,card,0,0,normal,0,0,0.09480229234109121,1,0
1711,2025-06-01,11,188.59,E1,cash,0,0,normal,1,0,-0.6846426062318411,1,0
1556,2025-02-16,18,217.48,E2,cash,5,0,normal,1,0,-0.4239448346298325,1,0
1577,2025-08-06,14,262.78,E2,cash,0,0,normal,1,0,-0.23080885041745058,1,0
1085,2025-05-14,19,307.3,E1,cash,5,0,normal,1,0,0.6043532406692537,1,0
1242,2025-08-22,12,268.95,E2,card,0,0,normal,0,0,-0.20450313247947266,1,0
1159,2025-04-14,12,263.9,E3,cash,0,0,normal,1,0,-0.050106753571085315,1,0
1524,2025-06-02,14,39.8,E3,card,0,0,normal,0,0,-1.0687428009022886,1,0
1035,2025-08-24,13,342.58,E1,card,0,0,normal,0,0,0.9874361610522929,1,0
1540,2025-07-07,10,255.4,E2,cash,0,0,normal,1,0,-0.2622733882427789,1,0
1170,2025-01-05,11,317.67,E2,card,0,0,normal,0,0,0.0032139790178177443,1,0
1654,2025-08-08,13,321.38,E1,cash,10,0,normal,1,0,0.7572389413209881,1,0
1720,2025-04-06,16,340.18,E2,card,0,0,normal,0,0,0.0991850828725797,1,0
1712,2025-07-11,10,142.35,E2,cash,10,0,normal,1,0,-0.7442606512716925,1,0
1790,2025-05-26,19,277.34,E3,card,0,0,normal,0,0,0.010984136549982829,1,0
1095,2025-06-11,14,254.89,E1,cash,0,0,normal,1,0,0.03526662339955098,1,0
1563,2025-04-24,16,486.63,E2,card,5,0,normal,0,0,0.7235728287424106,1,0
1240,2025-08-13,18,259.16,E1,cash,5,0,normal,1,0,0.08163181812845102,1,0
1574,2025-07-02,16,212.91,E1,card,5,0,normal,0,0,-0.42056730510611784,1,0
1690,2025-06-03,17,203.97,E1,card,0,0,normal,0,0,-0.5176410383324322,1,0
1460,2025-06-09,17,172.85,E1,cash,0,0,normal,1,0,-0.8555531835229139,1,0
1553,2025-08-12,10,347.52,E2,card,0,0,normal,0,0,0.13047908119749976,1,0
1737,2025-03-03,19,383.81,E1,cash,5,0,normal,1,0,1.435126319991996,1,0
1206,2025-02-14,21,191.5,E2,cash,5,0,normal,1,0,-0.5347102401450131,1,0
1392,2025-02-02,10,221.24,E2,card,0,0,normal,0,0,-0.4079141215914537,1,0
1397,2025-05-08,13,118.42,E2,card,0,0,normal,0,0,-0.8462859073909484,1,0
1713,2025-08-15,14,246.42,E3,cash,0,0,normal,1,0,-0.12956127435354595,1,0
1217,2025-03-16,10,95.4,E2,card,0,0,normal,0,0,-0.9444313898759161,1,0
1004,2025-04-17,20,298.69,E2,cash,5,0,normal,1,0,-0.07770701392591324,1,0
1642,2025-05-18,12,242.11,E3,card,0,0,normal,0,0,-0.1491521773611205,1,0
1752,2025-01-09,15,189.03,E2,card,0,0,normal,0,0,-0.5452410542952246,1,0
1612,2025-08-17,17,287.64,E3,card,0,0,normal,0,0,0.057802303830265765,1,0
1546,2025-08-24,13,402.07,E3,card,0,0,normal,0,0,0.5779385059548067,1,0
1683,2025-05-10,12,287.92,E3,card,0,0,normal,0,0,0.059075030707788155,1,0
1098,2025-08-16,20,305.63,E2,cash,0,0,normal,1,0,-0.04811841060507592,1,0
1573,2025-02-27,15,243.81,E2,cash,5,0,normal,1,0,-0.3116872084860793,1,0
1406,2025-07-06,16,143.04,E1,card,0,0,normal,0,0,-1.1792408778715082,1,0
1502,2025-05-15,20,294.4,E2,cash,0,0,normal,1,0,-0.09599737534470182,1,0
1047,2025-06-24,17,217.65,E2,card,0,0,normal,0,0,-0.42322004175309724,1,0
1032,2025-07-23,11,325.39,E1,card,0,0,normal,0,0,0.8007809626003527,1,0
1200,2025-03-12,11,140.58,E1,card,0,0,normal,0,0,-1.2059524420478764,1,0
1134,2025-05-19,11,299.02,E2,card,0,0,normal,0,0,-0.07630006304754496,1,0
1027,2025-05-10,19,340.91,E2,card,0,0,normal,0,0,0.10229742875503096,1,0
1739,2025-04-22,20,486.26,E2,cash,0,0,normal,1,0,0.7219953383636339,1,0
1230,2025-07-24,18,117.47,E3,card,0,0,normal,0,0,-0.7156974559838836,1,0
1489,2025-05-17,13,203.21,E3,card,0,0,normal,0,0,-0.32597030427403356,1,0
1378,2025-04-03,19,83.42,E1,cash,0,0,normal,1,0,-1.826616266568697,1,0
1288,2025-07-22,20,213.15,E2,card,10,0,normal,0,0,-0.44240573554902923,1,0
1418,2025-01-08,20,266.15,E2,cash,0,0,normal,1,0,-0.21644089750805262,1,0
1674,2025-06-17,16,336.6,E1,card,0,0,normal,0,0,0.9225031717129912,1,0
1391,2025-03-09,21,317.76,E1,card,5,0,normal,0,0,0.7179316802159256,1,0
1592,2025-04-28,15,186.18,E3,cash,10,0,normal,1,0,-0.4033793711461906,1,0
1498,2025-06-02,15,120.65,E2,card,0,0,normal,0,0,-0.8367783302431867,1,0
1138,2025-06-12,14,349.15,E2,card,0,0,normal,0,0,0.13742856583913735,1,0
1062,2025-03-30,12,360.71,E2,card,0,0,normal,0,0,0.18671448145713151,1,0
1471,2025-03-08,14,217.55,E1,card,0,0,normal,0,0,-0.3701845173913415,1,0
1647,2025-03-10,11,241.24,E3,card,0,0,normal,0,0,-0.15310672158770752,1,0
1128,2025-03-29,18,299.6,E2,card,0,0,normal,0,0,-0.07382724029162467,1,0
9018,2025-03-28,10,671.79,E2,cash,25,1,medium,1,0,1.5130001761323586,-1,1
1520,2025-08-03,13,189.16,E1,card,0,0,normal,0,0,-0.6784533413617071,1,0
1064,2025-01-14,18,11.75,E3,card,5,0,normal,0,0,-1.1962427613112143,1,0
1014,2025-03-29,13,283.71,E2,card,5,0,normal,0,0,-0.1415740568288158,1,0
1156,2025-02-06,14,227.66,E3,cash,0,0,normal,1,0,-0.21483397514753685,1,0
1040,2025-06-19,10,74.28,E3,card,0,0,normal,0,0,-0.9120155768416911,1,0
1492,2025-02-08,10,265.22,E1,cash,0,0,normal,1,0,0.14743347622145614,1,0
1379,2025-05-26,12,334.91,E3,cash,0,0,normal,1,0,0.27266587347482635,1,0
1187,2025-04-06,11,302.0,E2,cash,5,0,normal,1,0,-0.0635948702671277,1,0
1216,2025-07-09,19,330.17,E2,card,0,0,normal,0,0,0.056507572895406595,1,0
1052,2025-03-05,19,331.2,E3,card,0,0,normal,0,0,0.2558022423476563,1,0
1337,2025-02-11,20,56.15,E3,cash,0,0,normal,1,0,-0.994424642161257,1,0
1719,2025-08-19,16,271.96,E1,card,5,0,normal,0,0,0.22061881872093653,1,0
1724,2025-08-12,14,369.41,E1,cash,0,0,normal,1,0,1.2787659443254495,1,0
1295,2025-04-26,21,127.33,E3,card,0,0,normal,0,0,-0.6708792880825644,1,0
1701,2025-03-16,19,304.5,E1,cash,0,0,normal,1,0,0.5739498342896472,1,0
1251,2025-08-21,21,367.72,E2,card,5,0,normal,0,0,0.21660152890368353,1,0
1726,2025-01-12,18,298.52,E3,card,0,0,normal,0,0,0.1072568339282733,1,0
1461,2025-08-03,12,154.75,E2,card,0,0,normal,0,0,-0.6913934061451243,1,0
1455,2025-07-07,18,292.98,E1,card,5,0,normal,0,0,0.44886153375641,1,0
9037,2025-02-07,10,465.57,E2,cash,15,1,soft,1,0,0.6337837817774489,1,0
1269,2025-05-10,15,242.63,E3,card,10,0,normal,0,0,-0.1467885417314364,1,0
1201,2025-07-06,13,263.88,E1,card,0,0,normal,0,0,0.13288327459692992,1,0
1161,2025-08-07,10,267.07,E1,cash,0,0,normal,1,0,0.1675214411508385,1,0
1555,2025-04-04,19,273.42,E1,card,0,0,normal,0,0,0.23647202347601734,1,0
1729,2025-01-13,21,194.12,E3,card,10,0,normal,0,0,-0.36728847326216674,1,0
1401,2025-05-25,15,55.87,E1,card,10,0,normal,0,0,-2.1257640686251804,-1,0
1702,2025-06-06,16,133.58,E3,cash,5,0,normal,1,0,-0.6424702059950139,1,0
1476,2025-02-01,12,186.97,E3,cash,0,0,normal,1,0,-0.3997884631703243,1,0
1105,2025-08-03,21,115.01,E1,cash,0,0,normal,1,0,-1.4836006924502096,1,0
1565,2025-04-16,14,106.21,E1,card,10,0,normal,0,0,-1.579154255357544,-1,0
1389,2025-08-16,13,237.5,E1,cash,0,0,normal,1,0,-0.15356024693664663,1,0
1001,2025-06-29,19,358.68,E2,cash,5,0,normal,1,0,0.1780596018114112,1,0
1785,2025-06-12,11,201.41,E1,cash,10,0,normal,1,0,-0.5454384384509294,1,0
1561,2025-05-24,15,260.82,E1,cash,10,0,normal,1,0,0.09965669476778871,1,0
1080,2025-06-13,21,82.48,E2,cash,0,0,normal,1,0,-0.999515648507792,1,0
1205,2025-06-19,17,252.1,E2,cash,10,0,normal,1,0,-0.2763428970264624,1,0
1034,2025-01-22,19,371.94,E2,card,0,0,normal,0,0,0.2345934461967574,1,0
1508,2025-01-08,17,151.42,E1,card,0,0,normal,0,0,-1.088247825921115,1,0
1427,2025-07-11,11,241.43,E2,cash,0,0,normal,1,0,-0.32183430876037217,1,0
1454,2025-04-09,19,154.65,E3,cash,10,0,normal,1,0,-0.5466975084614644,1,0
1366,2025-03-16,20,322.47,E1,card,0,0,normal,0,0,0.7690745530901923,1,0
1091,2025-07-10,21,254.53,E3,cash,0,0,normal,1,0,-0.09269764943674061,1,0
1339,2025-01-07,20,337.33,E1,card,0,0,normal,0,0,0.9304297740905311,1,0
1564,2025-05-04,10,332.11,E1,card,10,0,normal,0,0,0.8737491379114082,1,0
1345,2025-01-02,15,209.41,E1,card,5,0,normal,0,0,-0.4585715630806257,1,0
1776,2025-04-19,14,42.63,E1,cash,0,0,normal,1,0,-2.269528747363033,1,0
1241,2025-02-20,12,225.34,E2,card,0,0,normal,0,0,-0.3904338227996046,1,0
1013,2025-07-22,15,224.74,E1,card,5,0,normal,0,0,-0.292112913152281,1,0
1315,2025-07-14,13,185.77,E2,card,10,0,normal,0,0,-0.5591400235784998,1,0
1600,2025-07-08,20,196.65,E2,cash,0,0,normal,1,0,-0.5127532794674465,1,0
1387,2025-07-08,13,179.32,E1,cash,0,0,normal,1,0,-0.7852995980671807,1,0
1273,2025-08-17,19,528.46,E3,card,0,0,normal,0,0,1.152438327562084,1,0
1166,2025-06-24,17,319.34,E3,card,0,0,normal,0,0,0.20189316817832081,1,0
9033,2025-06-03,15,361.2,E2,cash,20,1,soft,1,0,0.18880359033713304,1,0
1646,2025-01-01,11,31.15,E1,cash,0,0,normal,1,0,-2.394182713519419,-1,0
1484,2025-05-10,13,400.51,E1,card,10,0,normal,0,0,1.616460922327505,1,0
9022,2025-08-27,10,798.41,E2,cash,30,1,medium,1,0,2.0528429646747823,-1,1
1504,2025-02-05,10,267.66,E2,cash,0,0,normal,1,0,-0.21000303136763968,1,0
1243,2025-06-21,20,329.23,E1,cash,0,0,normal,1,0,0.8424770627780989,1,0
1566,2025-06-07,14,203.54,E2,cash,0,0,normal,1,0,-0.48337785052211957,1,0
1562,2025-01-13,20,185.0,E3,card,0,0,normal,0,0,-0.40874300584432016,1,0
1686,2025-03-22,21,228.53,E1,card,0,0,normal,0,0,-0.2509597309455997,1,0
1189,2025-08-10,12,218.08,E2,card,0,0,normal,0,0,-0.42138674212370814,1,0
1782,2025-08-11,15,319.58,E2,cash,0,0,normal,1,0,0.011357240162313185,1,0
1699,2025-04-24,11,100.67,E1,card,0,0,normal,0,0,-1.6393095665514794,1,0
1475,2025-04-24,16,165.6,E3,cash,0,0,normal,1,0,-0.4969247966440763,1,0
1681,2025-04-05,18,247.51,E3,cash,5,0,normal,1,0,-0.12460673043747715,1,0
1510,2025-05-24,17,127.85,E2,card,5,0,normal,0,0,-0.8060812201696955,1,0
1058,2025-03-14,21,379.98,E1,card,0,0,normal,0,0,1.3935388034084633,1,0
1474,2025-01-24,12,200.73,E3,card,0,0,normal,0,0,-0.3372430280463736,1,0
1560,2025-02-21,18,314.1,E3,card,5,0,normal,0,0,0.17807499375611888,1,0
1747,2025-05-20,11,359.98,E3,card,0,0,normal,0,0,0.38662038354440803,1,0
1252,2025-06-29,19,440.42,E3,card,10,0,normal,0,0,0.7522566336440154,1,0
1021,2025-02-22,21,394.11,E2,card,0,0,normal,0,0,0.32911496429804904,1,0
1313,2025-05-27,18,329.63,E2,cash,0,0,normal,1,0,0.05420528963989467,1,0
1459,2025-08-01,16,385.87,E1,card,0,0,normal,0,0,1.4574945403998492,1,0
1160,2025-08-02,13,230.09,E2,card,0,0,normal,0,0,-0.3701822571261208,1,0
1276,2025-05-09,17,212.89,E3,card,0,0,normal,0,0,-0.28197031793683575,1,0
1191,2025-05-31,15,199.0,E3,cash,10,0,normal,1,0,-0.3451066619682075,1,0
1385,2025-06-12,13,204.31,E1,card,5,0,normal,0,0,-0.5139491961291943,1,0
9005,2025-07-03,4,1048.03,E3,cash,60,1,hard,1,1,3.514119412398645,-1,1
1413,2025-02-07,10,265.39,E3,card,0,0,normal,0,0,-0.04333402840141329,1,0
1491,2025-06-25,18,344.12,E1,cash,0,0,normal,1,0,1.0041580345610766,1,0
1343,2025-03-01,10,457.7,E2,card,0,0,normal,0,0,0.600230135072119,1,0
1769,2025-08-01,10,255.9,E3,cash,5,0,normal,1,0,-0.08647037864314956,1,0
1308,2025-04-03,10,169.55,E2,cash,0,0,normal,1,0,-0.6282937909940591,1,0
1661,2025-06-27,19,45.53,E1,cash,0,0,normal,1,0,-2.238039505041298,1,0
1130,2025-08-24,20,253.89,E3,cash,0,0,normal,1,0,-0.09560673944250583,1,0
1663,2025-05-04,11,89.92,E1,card,5,0,normal,0,0,-1.7560369303303252,-1,0
1099,2025-01-14,15,204.67,E2,card,5,0,normal,0,0,-0.47856010963558554,1,0
1372,2025-03-25,15,213.82,E1,card,0,0,normal,0,0,-0.4106861980327458,1,0
1087,2025-04-16,13,170.52,E1,card,0,0,normal,0,0,-0.8808531609745146,1,0
1458,2025-07-10,17,278.51,E1,card,5,0,normal,0,0,0.2917410729303728,1,0
1330,2025-08-08,19,302.9,E3,cash,0,0,normal,1,0,0.12716591865522853,1,0
1214,2025-03-25,17,290.02,E1,card,0,0,normal,0,0,0.41672078986939726,1,0
1466,2025-01-25,18,198.9,E1,card,0,0,normal,0,0,-0.5726929205983622,1,0
1121,2025-06-06,15,247.21,E3,card,0,0,normal,0,0,-0.1259703663776795,1,0
1614,2025-07-04,10,198.95,E3,card,0,0,normal,0,0,-0.34533393462490797,1,0
1020,2025-05-30,15,319.12,E2,card,0,0,normal,0,0,0.009396035907618002,1,0
1700,2025-08-25,16,138.28,E3,cash,0,0,normal,1,0,-0.6211065762651761,1,0
1071,2025-04-21,15,234.53,E1,card,5,0,normal,0,0,-0.18580957441787188,1,0
1106,2025-07-09,12,306.83,E2,card,0,0,normal,0,0,-0.04300222559282744,1,0
1270,2025-08-08,17,131.99,E2,card,0,0,normal,0,0,-0.7884303818774381,1,0
1435,2025-07-11,12,264.71,E3,card,0,0,normal,0,0,-0.04642493653253879,1,0
1102,2025-01-15,10,296.37,E1,card,0,0,normal,0,0,0.4856713721945761,1,0
